3529:669,82229,82231,82230,82226,82225,82228,82227,82236,82237
3546:273,17,58,302,654,8,861,84,76,650
3547:4942,302,654,616,84,29,8,76,518,542
3551:47764,219,226,168,5738,76,1528,297,719,801
3557:168,719,984,1400,5480,1326,8860,76,661,8733
3572:31775,29630,56825,87374,19012,24627,60680,3360,81034,17
3579:17,58,616,29,8,354,518,650,76,138
3580:17,76,302,616,654,780,58,564,70,226
3593:116,97,224,17,654,616,58,84,29,518
3599:17,616,81,76,302,654,564,58,542,70
3609:116,17,302,654,616,58,84,8,29,76
3610:17,302,654,616,8,58,76,518,1102,354
3613:70,17,76,508,226,2139,698,81,986,901
3628:4223,17,542,302,616,650,8,103,76,787
3656:2816,7578,17414,13599,967,17,654,616,58,8
3657:1102,54999,427,17,58,616,84,8,1102,76
3663:22606,5214,5567,18867,356,58,542,650,76,564
3674:2317,4414,1558,302,58,8,84,542,518,29
3684:568,3704,11039,1405,698,17990,1103,88545,1119,43588
3685:6559,17,70,76,616,302,654,81,58,8
3686:2675,5169,3214,81,45956,3789,5744,25230,21784,106624
3692:13526,17,654,302,616,29,84,8,101,289
3694:17,302,616,654,58,8,650,76,564,84
3701:1039,5848,302,654,58,616,8,518,29,354
3702:901,17,616,302,564,8,76,654,554,518
3717:14202,46215,17,654,58,84,76,542,564,29
3721:14202,10856,654,616,58,84,518,650,76,1102
3728:17,76,654,302,616,58,564,84,8,29
3735:18867,1217,1405,262,8,29,76,15,101,289
3736:11626,967,8276,107237,302,654,616,58,84,8
3737:302,654,616,58,84,8,650,29,518,564
3751:17,654,616,58,8,84,29,76,650,542
3752:17,302,58,616,29,84,354,76,8,1102
3800:61,13273,944,510,1102,302,654,58,542,29
3811:76,533,4040,8772,17,1337,603,13341,10981,311
3820:17,58,616,8,650,76,518,354,542,15
3840:116,654,58,616,1102,8,354,650,76,518
3846:673,5420,19963,289,1168,17,302,654,58,8
3849:179,518,58,616,8,518,76,650,138,736
3850:749,116,654,616,58,29,518,76,354,138
3857:2030,302,654,58,616,8,1102,29,518,354
3859:5361,49217,23813,296,39465,7312,25022,17,302,616
3862:1109,65,17,302,654,616,58,8,84,542
3888:709,17,302,654,616,76,58,8,84,70
3911:5896,18159,17,616,302,654,58,518,650,542
3921:17,81,70,302,654,616,76,58,508,8
3929:6249,302,654,616,58,8,84,650,29,518
3930:2597,296,17,17,654,616,58,8,84,518
3934:17084,6823,13049,1208,55002,38291,120727,72495,226,5111
3947:302,654,616,84,58,518,650,29,354,564
3950:302,654,84,8,518,564,542,1102,15,354
3962:9931,17,302,616,654,58,8,76,518,564
3974:81362,38716,8258,2303,7008,42150,38716,103304,2303,8258
3975:1217,650,4173,1243,19963,53377,17,302,654,58
3988:11243,44666,17,81,616,302,654,8,58,564
4001:4259,82229,82230,82231,82228,82226,82227,82225,82236,82237
4006:2200,353,17,302,616,654,58,542,8,15
4007:81,226,17,76,616,70,986,508,542,654
4008:17,302,654,84,616,226,58,138,76,8
4009:2239,46276,12512,1119,17,616,654,302,542,58
4028:17784,81,17,616,226,780,654,302,564,508
4031:17,616,8,302,58,654,76,564,518,650
4035:17,3207,518,8,2714,2403,774,1827,654,2696
4053:10323,295,19963,17876,17,616,302,654,58,8
4064:14003,354,302,654,84,8,76,650,542,518
4067:17,654,58,8,542,84,650,76,518,15
4068:3141,17,616,302,65,508,327,650,2200,564
4069:3632,709,518,650,542,1102,354,15,736,138
4075:82230,82231,82226,82227,82228,82229,82232,82237,82238,82239
4076:25271,25271,87178,46579,91878,31273,65579,76,12218,5738
4084:3250,654,17,654,29,8,84,650,518,76
4091:750,17,302,654,616,58,8,518,542,29
4098:322,3563,1681,289,4113,32895,18386,20861,4864,6456
4103:302,654,616,58,84,8,29,76,1102,518
4104:302,654,616,58,84,76,8,29,518,650
4124:54300,10832,168,984,719,8860,5480,661,5557,1400
4132:5465,14202,17,616,302,654,58,8,542,15
4134:12084,46550,29007,32228,79740,122533,17613,84266,111949,62
4138:17220,124,17,302,654,616,8,84,70,58
4140:2337,168,1326,719,76,984,2337,2153,1528,226
4149:82228,82229,82230,82226,82225,82227,82231,82235,82236,82237
4158:3177,5214,17,302,564,616,654,58,8,650
4164:32162,1631,1403,2162,17,302,654,616,58,8
4167:17,302,8,518,616,654,84,508,58,245
4171:9289,8321,17,1511,736,226,616,2548,5112,19302
4177:17612,1362,5484,1979,17,7059,17,616,302,654
4179:2816,7700,568,17,302,58,616,84,8,354
4184:199,19963,616,84,8,650,76,1102,354,518
4190:591,3728,7409,17,654,76,736,8,564,650
4209:1164,88331,19715,3361,38904,100327,45182,24632,74525,6694
4210:19984,17,58,654,302,616,101,518,542,8
4211:4600,91309,100732,43926,108608,88132,28789,82268,82267,82231
4213:22606,29552,990,43182,699,454,302,654,84,542
4223:2092,82229,82230,82231,82228,82225,82226,82227,82236,82237
4237:699,302,654,616,58,518,29,76,354,650
4242:302,559,17,302,616,654,58,518,84,542
4248:2547,86333,29509,6589,22269,32758,2075,61489,7556,20131
4249:168,17,302,564,654,616,58,650,8,84
4265:17,302,654,58,29,616,84,239,1102,8
4269:18867,1196,17,616,58,84,29,8,650,518
4273:302,654,616,58,84,76,8,29,70,518
4275:17,654,616,58,84,8,29,76,518,542
4277:4756,8276,17,654,58,8,29,518,76,542
4281:901,322,10930,285,17,302,58,29,8,84
4301:116,1451,17,302,654,616,84,8,76,518
4303:1684,17,302,616,654,58,518,84,650,15
4304:65,302,84,8,650,518,542,564,15,301
4344:3632,5465,17,654,302,58,8,542,84,29
4353:17,654,302,787,8,616,84,518,58,508
4357:17,302,616,654,58,564,8,650,542,518
4365:14593,168,17,168,76,302,564,654,616,719
4371:60334,10066,101,2273,17,616,302,654,58,8
4372:42352,967,65,302,654,616,58,84,8,76
4399:6091,5604,18239,3354,2292,2085,17,616,58,84
4400:656,554,17,302,616,654,58,8,650,84
4407:616,58,84,29,8,76,650,518,542,1102
4424:44885,76002,12222,55410,18907,20912,40543,19251,29660,72441
4426:4455,4455,12906,29047,50294,35703,986,95591,85105,42487
4436:1065,2583,238,17,616,302,76,654,8,58
4453:840,26749,2153,157,50931,37794,225,95577,1208,4021
4457:17,8,616,302,654,58,84,542,15,245
4458:17,616,542,364,58,245,564,61,518,8
4466:21815,119,17,84,8,76,1102,650,518,542
4469:454,43182,1719,1869,650,454,17,654,8,542
4482:2068,356,17,302,58,8,29,84,518,564
4507:322,17250,302,654,84,616,58,518,1102,76
4514:6901,245,28541,17,654,616,58,76,29,84
4517:302,616,58,1102,29,518,354,650,138,564
4519:9246,55480,49928,18722,359,302,1239,17,616,71264
4522:3522,4671,8772,7622,26509,40840,311,76,214,5975
4530:6,709,17,302,654,58,8,650,564,84
4537:17,302,616,8,654,542,58,84,518,650
4543:1039,17,302,654,616,58,76,866,8,564
4562:5567,17,302,616,654,58,564,8,650,84
4578:1348,225,17,29,84,8,650,76,1102,542
4588:17,302,58,616,84,29,76,8,650,518
4618:119,990,3017,1965,21775,5567,17,245,616,8
4633:106297,69282,8977,21206,81381,62686,947,35545,508,13400
4637:3926,35703,986,8764,35303,37567,9575,719,93635,1069
4640:119,709,58,84,29,8,76,518,650,15
4641:17,508,189,2880,3107,76,1527,4825,564,8
4642:749,14202,10856,116,302,654,616,8,76,29
4651:302,17,302,654,616,58,29,650,542,15
4665:749,1348,116,654,616,58,84,8,29,650
4666:4479,4479,82231,82230,82227,82226,82229,82228,82236,82237
4682:76,10937,22920,3112,1546,698,2291,7454,3847,19637
4687:302,58,616,29,84,8,1102,650,354,76
4692:302,654,616,58,84,8,29,518,354,76
4696:82231,82232,82227,82228,82229,82230,82233,82238,82239,82240
4702:13617,5197,3509,67691,34813,83972,36929,60121,7386,47507
4730:17952,46215,356,302,654,616,58,84,8,29
4736:14940,302,654,84,616,58,8,29,76,354
4745:17,967,1558,17,302,84,518,542,564,15
4749:496,5928,17,302,616,654,58,564,8,650
4751:8167,25910,3126,367,12332,3477,57974,81,14841,70
4760:76,17,361,302,866,2139,654,616,698,564
4762:17,302,654,616,58,542,76,8,84,650
4767:22002,17,302,654,616,564,58,650,8,84
4774:116,709,58,616,518,650,76,354,138,542
4779:116,1382,378,15540,17,17,302,616,58,654
4788:302,654,616,58,518,1102,29,650,564,736
4789:4616,82232,82230,82231,82227,82226,82229,82228,82237,82238
4794:322,302,654,616,58,84,8,29,1102,354
4796:4622,10503,17,8454,81,5767,76,27291,840,1352
4797:4522,4173,967,8276,755,19963,518,1102,564,61
4802:13221,302,654,616,58,84,8,29,354,76
4816:17,302,58,616,654,736,84,8,238,224
4831:654,58,616,84,29,8,650,1102,76,354
4834:875,559,17,302,654,616,58,8,518,542
4852:81362,2303,38716,8258,17,302,616,654,58,564
4863:84,17,302,654,616,8,58,84,518,76
4870:17,302,654,616,58,361,29,84,76,650
4875:5237,5214,654,616,58,84,29,8,76,542
4889:18867,1155,786,302,654,616,58,8,1102,518
4894:17,866,76,302,654,616,58,8,70,84
4898:82232,82230,82231,82227,82226,82229,82228,82237,82238,82239
4910:185,302,654,58,616,84,8,29,354,1102
4919:559,17,302,654,616,58,84,8,518,76
4926:73168,103100,302,654,616,58,84,8,29,518
4934:1352,17,10041,508,76,2880,1527,245,2548,8
4935:106,15,302,245,654,518,616,508,1410,2302
4944:17,302,76,564,873,508,650,322,8,301
4946:17,70,616,302,654,8,58,76,84,518
4949:15403,508,17,8,508,322,654,224,354,61
4951:44666,1205,1205,17,1410,302,70,76,654,508
4956:18867,17,654,616,58,29,76,84,8,650
4961:17,616,81,76,58,654,245,8,564,302
4984:4826,236,2665,205,29,25826,244,616,2512,11108
4986:17,654,616,29,8,84,76,650,518,542
4991:669,82233,82231,82232,82228,82227,82230,82229,82238,82239
4992:1614,1348,17,616,302,654,58,542,15,8
4998:17,302,58,29,84,8,650,76,518,542
5001:7973,17,302,616,58,84,518,650,76,29
5002:6503,15921,8660,24608,17,8,302,409,84,947
5006:17,302,654,616,58,76,29,542,650,15
5007:1405,46215,17,616,302,8,15,654,518,564
5011:3548,698,117347,115725,802,103788,46579,43198,4209,2988
5015:17,616,15,302,518,654,8,58,4268,542
5018:654,616,58,84,29,518,650,76,1102,542
5031:2097,302,654,58,84,518,29,76,650,1102
5039:16036,1002,3506,1340,10536,441,4696,9055,24838,14983
5040:1930,65,1405,17,616,302,654,58,518,84
5047:25164,4958,17,616,542,58,302,654,32,15
5048:13069,17,616,76,58,650,302,564,8,654
5079:15,645,616,58,84,8,76,542,518,1102
5086:17,302,76,654,616,58,70,8,542,650
5088:17,616,302,58,654,650,554,8,542,289
5089:116,17,302,654,58,29,616,76,650,84
5090:17,508,76,354,70,84,1405,302,787,654
5097:17,17,508,616,302,8,542,76,654,70
5107:1217,17,302,654,616,58,8,84,518,542
5108:17,76,81,70,616,58,8,226,654,564
5119:8276,4027,302,616,654,84,58,518,76,650
5120:17,302,616,866,361,654,76,58,542,546
5129:44666,168,719,76,984,5480,8860,5738,564,226
5147:654,58,84,29,8,76,650,1102,518,542
5148:669,82230,82229,82228,82225,82226,82227,82231,82236,82237
5176:2674,17,654,302,616,8,101,84,29,518
5180:21631,17,302,650,70,616,76,1405,873,1023
5188:3107,17,508,8,76,616,564,302,654,518
5202:1876,82230,82231,82232,82229,82226,82227,82228,82237,82238
5207:17,302,518,616,84,654,8,58,61,29
5208:17,17,84,518,650,76,542,1102,354,138
5214:17,302,654,616,8,518,76,84,58,736
5217:3632,17,302,616,654,58,650,542,8,76
5247:1217,2776,58,17,616,654,58,302,542,15
5271:17,70,616,302,76,654,58,81,138,8
5276:5315,20963,73638,20744,37455,58142,32280,47134,36752,19929
5279:18391,17,302,58,8,29,518,650,736,542
5288:65,28541,119,302,654,616,58,84,8,76
5294:1958,46215,124,17,302,654,616,8,518,84
5299:296,449,3297,654,58,616,84,650,8,518
5300:749,285,116,17,302,654,616,58,84,8
5306:17,616,302,654,58,15,518,564,8,101
5307:82229,82231,82230,82226,82227,82228,82232,82237,82238,82239
5309:61628,89092,6733,1382,17,48,302,654,84,616
5323:301,273,409,901,17,15,15573,82586,16347,3855
5325:99343,16073,105630,8611,62270,89362,71174,15149,82532,20618
5329:19871,17,1119,302,84,654,70,354,245,8
5335:302,654,1102,8,58,616,29,518,354,76
5358:65,17,302,616,58,654,8,76,84,518
5361:13704,22606,2338,518,17,17,302,58,616,29
5364:17,616,302,654,564,58,650,8,542,70
5378:11644,49219,9629,5315,302,8,518,29,76,650
5385:2917,1339,3675,9617,915,46215,616,58,8,518
5387:650,71980,5346,17,84,8,650,76,518,564
5397:616,84,29,8,76,650,354,1102,518,542
5398:58,17,654,616,518,542,302,289,902,364
5403:2064,18867,654,58,84,29,8,650,76,518
5425:17,302,654,616,8,84,518,29,76,542
5433:518,101,654,58,616,84,29,8,76,1102
5434:17,654,302,616,58,70,81,226,76,84
5435:1086,17,654,616,58,1102,29,650,76,542
5436:116,302,654,58,8,616,1102,354,29,76
5438:4205,4032,1186,302,654,616,58,518,1102,29
5449:27264,81,17,76,616,654,302,564,650,58
5455:1039,17,302,654,58,8,518,76,84,564
5456:17,616,8,302,518,654,58,84,542,564
5458:17,302,8,616,245,654,518,564,508,84
5462:65,302,654,616,58,84,8,518,76,29
5472:17,226,780,76,616,302,70,262,5767,58
5474:1039,5465,1196,1405,302,58,84,8,518,76
5477:378,17,76,5975,1397,226,9054,2510,4755,4889
5478:17,1410,8,616,508,76,245,65,15,302
5479:7312,17,1405,15,65,542,616,245,327,518
5480:58,616,84,8,518,76,650,542,354,289
5499:17,302,654,616,70,226,76,58,508,650
5500:52778,112645,3578,51176,96442,14297,90787,90243,63192,99656
5502:1591,17,518,654,8,302,650,58,616,199
5512:124,19984,17,616,302,654,58,8,15,76
5527:302,654,616,58,84,8,29,76,650,518
5529:82233,82234,82235,82232,82229,82230,82231,82240,82241,82242
5530:8546,17,302,654,58,8,542,650,518,564
5535:1382,17,302,616,654,8,76,58,84,518
5536:3409,654,70,17,76,616,736,1382,508,394
5542:1958,17,616,654,302,58,8,518,84,15
5551:302,654,616,58,84,8,650,518,542,564
5562:17,302,58,616,29,84,354,8,542,650
5580:302,654,616,58,84,518,29,650,542,76
5584:12968,2260,2856,11577,5486,7940,31356,24065,16360,46572
5601:296,418,17,302,58,8,84,76,542,518
5611:302,654,616,58,8,84,76,29,518,542
5632:22606,1217,60815,794,17,302,654,58,8,84
5640:76,654,17,58,698,1970,190,564,302,2139
5644:5975,1397,9054,2510,4889,603,13341,6311,14268,8772
5645:17,654,302,616,58,76,518,29,84,138
5656:302,654,616,58,518,1102,29,76,650,542
5666:236,3448,4203,12253,564,7795,17,14750,776,6673
5683:30991,17,302,654,84,76,616,58,719,8
5691:19912,82230,82232,82231,82227,82226,82229,82228,82237,82238
5696:2292,17,8,616,302,84,654,58,15,542
5702:97,3265,616,84,8,650,76,1102,542,354
5707:1352,17,508,3107,2880,1527,76,1410,3172,245
5717:709,17,76,302,654,616,58,650,8,29
5718:17,302,654,84,361,29,58,616,76,8
5721:17692,17,654,84,302,8,616,518,1102,58
5722:1217,17,302,654,58,8,76,84,542,29
5741:829,278,58,616,8,76,650,518,736,542
5765:17,302,654,58,8,518,542,76,15,84
5766:6906,42870,1176,358,76,8226,43400,21835,11887,27364
5780:709,17,302,58,84,29,518,542,564,15
5784:289,17,616,302,58,654,76,8,542,518
5788:3591,28577,47847,74483,1730,719,41373,18709,82229,82230
5798:10427,17,8,302,518,616,84,654,58,542
5803:65,8,29,76,1102,542,564,138,15,736
5817:3628,749,116,17,58,616,84,8,650,1102
5822:19442,17,518,15,302,8,616,1405,65,508
5834:5708,2937,17,302,654,616,58,564,650,8
5858:28541,17,76,302,616,654,564,226,58,508
5863:3915,17,4671,8,378,14259,302,84,76,311
5864:1382,1544,709,116,17,302,654,616,8,650
5865:347,14237,70,1546,11887,26741,9043,3847,1790,81
5866:81,17,226,731,76,616,564,508,70,168
5876:2200,2838,2360,24738,245,17,616,518,8,4268
5884:855,19197,398,22935,17,616,302,654,58,8
5890:17,302,654,58,616,84,650,76,8,542
5891:82232,82231,82228,82227,82230,82229,82238,82237,82240,82239
5892:82232,82231,82230,82227,82226,82229,82228,82237,82238,82239
5894:749,116,17,76,302,8,70,654,508,564
5896:4342,2492,30972,119275,43442,16149,388,752,25692,1765
5904:10372,6627,31813,35977,3112,75016,63133,41629,26180,2636
5905:17,84,518,302,616,654,58,1102,101,650
5922:58486,302,654,58,8,1102,29,518,650,76
5923:10930,1196,17,616,302,654,58,518,84,76
5943:15444,17,302,654,616,58,542,29,8,84
5947:25363,518,10860,39828,554,41071,20261,22192,353,32709
5956:819,650,1109,709,5567,302,654,58,8,84
5964:794,356,17,616,302,654,58,542,8,518
5978:4146,70,6117,2857,6901,4906,14237,8769,28279,16658
5990:17,302,654,616,58,8,518,245,84,29
5994:63574,15777,19135,64804,82230,82231,82232,82228,82229,82236
6001:9629,76,17,616,302,564,654,698,58,719
6002:17,616,302,409,650,508,1196,4919,654,542
6013:17,650,58,5956,302,616,167,15,542,654
6018:8445,17,654,302,616,58,518,84,8,15
6020:698,76,10048,2265,654,1913,18975,58,21640,5053
6027:554,356,656,6,10560,302,654,58,616,84
6031:14642,58,1140,28854,194,322,1549,356,1089,4268
6062:17,302,616,654,76,84,81,8,58,518
6067:12710,17,302,654,84,616,138,58,8,29
6073:17,58,616,29,84,8,650,1102,76,354
6076:65,17,58,302,654,8,542,650,76,564
6078:24608,8,84,302,17,19871,1495,9289,15921,10492
6083:2548,10230,5111,17,616,654,302,58,15,542
6093:654,58,616,29,8,76,518,650,138,301
6109:17,302,616,8,654,84,58,518,650,76
6110:17,616,1410,76,8,508,564,2139,1471,58
6118:654,616,58,84,8,29,76,518,650,15
6128:84,8,650,76,1102,354,518,138,542,301
6135:1790,17,70,508,76,226,1023,378,1991,354
6137:302,58,8,29,518,76,354,542,650,289
6139:4249,17,302,654,1102,8,616,58,518,354
6140:17,616,302,58,654,542,650,409,564,861
6145:1202,28140,17424,13186,29,28140,33218,2030,1405,1119
6146:5605,82230,82228,82229,82225,82224,82227,82226,82235,82236
6155:26712,27119,302,654,616,8,58,84,518,76
6161:3409,17,302,616,654,58,76,8,508,84
6162:3632,9943,17,302,654,616,29,8,84,518
6164:17,302,58,654,616,226,76,780,70,564
6179:10981,4040,5975,533,17908,17316,8772,603,7097,4671
6186:17,654,302,616,8,518,542,84,29,101
6192:18867,6733,17,302,654,616,58,84,8,76
6202:17,302,654,616,58,564,650,8,84,542
6205:17,302,654,616,58,29,84,354,650,564
6207:302,654,616,58,84,8,29,518,76,650
6210:17,302,654,518,58,1102,76,29,354,542
6219:4755,3107,1527,1352,2880,10041,378,508,1712,23191
6228:709,302,58,84,29,76,650,542,1102,354
6270:2280,19132,22192,190,17,616,654,302,8,518
6271:285,2200,654,58,616,84,8,1102,650,76
6274:82231,82226,82230,82227,82228,82229,82237,82236,82239,82238
6283:302,654,58,616,84,29,8,76,354,1102
6290:18315,3191,6704,17,616,654,302,58,542,8
6292:245,17,94,15,616,61,508,8,103,131
6298:65,4032,61736,5045,17,616,302,654,58,8
6301:901,17,616,84,8,650,76,1102,542,518
6312:82232,82231,82230,82227,82228,82229,82233,82238,82239,82240
6331:17,76,226,302,654,616,780,70,508,564
6336:3107,17,302,654,616,84,8,58,76,518
6338:5048,398,302,654,616,58,8,29,650,518
6345:10985,46215,14202,1287,302,616,654,58,8,84
6351:1913,1913,17,76,302,361,654,616,2139,866
6357:813,7178,427,3476,14202,654,616,58,518,29
6371:8276,17,654,616,58,29,650,84,8,76
6391:669,82231,82230,82229,82226,82227,82228,82232,82237,82238
6392:17,302,616,654,58,564,518,84,70,650
6395:21065,4755,508,1352,17,542,76,58,8,654
6404:168,984,661,76,5480,1326,8860,1400,1528,463
6407:302,654,616,58,8,84,76,518,70,508
6413:44,44,302,17,168,224,1326,1682,81,1460
6420:168,719,984,1400,574,8733,76,463,8860,1326
6450:650,5017,116,654,616,58,518,1102,29,650
6457:302,17,76,44315,77984,114321,14470,398,71578,8003
6469:17,302,654,616,58,84,76,70,29,8
6475:17,302,616,29,84,650,8,542,518,354
6520:13501,834,17,302,654,616,76,70,508,564
6536:22855,5195,16350,6960,32347,14906,2983,13700,16463,30077
6543:17,654,616,58,84,29,518,76,542,1102
6555:654,58,616,8,518,650,354,138,15,6
6565:302,273,6573,3841,4502,22006,37522,27071,1883,8439
6568:10230,840,2548,17,3196,245,508,8,76,103
6569:82232,82230,82231,82227,82226,82229,82228,82237,82238,82239
6587:14202,17,302,58,654,8,650,564,518,542
6593:17,58,616,29,84,8,76,650,542,1102
6594:17,302,654,84,48,616,76,226,354,138
6597:17,616,302,654,76,70,58,542,564,8
6600:81,226,17,70,508,564,76,302,138,616
6601:17,76,302,654,866,361,542,58,254,238
6602:30436,16361,65886,14839,1748,95914,533,97278,12861,79208
6603:12332,4575,12734,17527,8167,25910,59005,37042,3477,70
6641:8276,1382,10930,15304,26460,17,302,616,654,58
6642:8445,29,518,13683,25363,302,654,58,616,84
6655:17,302,654,866,616,76,58,84,354,29
6658:6683,3288,17,302,654,8,84,616,58,518
6671:3536,38470,1830,3715,81,15553,7409,986,1382,70
6676:17,302,654,616,58,84,866,76,8,564
6682:58,84,616,8,76,650,518,138,301,542
6694:6432,6432,4386,27741,36868,31969,9003,7048,80668,30169
6698:82230,82231,82232,82229,82226,82227,82228,82237,82238,82239
6723:12657,9491,135,17,302,564,654,616,58,650
6724:17,616,302,15,238,518,226,94,245,8
6725:288,3155,17,302,654,58,616,84,8,650
6728:7667,2995,302,654,616,58,8,84,29,76
6735:1155,17,616,58,84,8,542,518,564,354
6736:14202,19536,1039,17,616,302,654,518,58,84
6737:17,302,654,616,58,76,8,518,542,84
6749:12254,12657,168,719,5480,8860,1400,661,135,463
6755:17,1102,302,654,8,518,616,58,354,29
6773:616,8,518,301,542,564,101,6,15,285
6792:17,302,654,58,8,518,29,650,76,354
6793:5312,692,654,616,58,8,1102,29,354,518
6843:2950,2048,65,11,2085,302,654,616,58,84
6851:3915,17,518,616,302,84,654,58,76,564
6881:17,500,616,76,6491,58,508,564,8,226
6883:17,302,654,616,58,84,8,76,650,518
6886:559,179,19984,1548,709,58,616,84,8,76
6889:302,654,84,58,616,8,29,1102,354,76
6894:6922,112582,5152,82231,82230,82229,82228,82227,82232,82236
6895:866,17,654,302,58,76,354,29,616,254
6898:709,17,616,302,654,58,650,8,542,518
6903:2414,17,302,654,58,616,84,354,29,650
6932:97,17,616,224,302,654,58,650,8,182
6933:17,616,302,76,8,508,81,654,650,58
6935:111979,25523,60549,52826,97616,40281,17520,104512,39786,114998
6939:11488,17,302,654,616,58,84,8,518,542
6948:769,102171,1007,6302,56195,3514,4589,64933,14610,40887
6950:23335,1979,82230,82231,82232,82229,82226,82227,82228,82237
6958:5604,17,2528,4326,957,113365,650,866,16676,70
